"company_id","health_score","churn_probability","risk_level","activities_last_30d","activities_last_7d","days_since_last_activity","days_to_contract_end","inactive_user","dormant_user","action_priority","primary_risk_factor","recommended_action"
144195,12.8,0.872,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
140328,12.8,0.872,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138288,13,0.87,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
146643,13,0.87,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
4405,13,0.87,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
137086,13,0.87,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
127258,13.2,0.868,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
127850,13.2,0.868,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
143902,13.2,0.868,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
127326,13.2,0.868,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
133779,13.4,0.866,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
142885,13.4,0.866,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
146704,13.4,0.866,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
131075,13.4,0.866,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138432,13.6,0.864,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
122672,13.6,0.864,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
2268,13.6,0.864,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
125272,13.8,0.862,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
126636,13.8,0.862,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
8363,13.8,0.862,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
140232,13.8,0.862,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
122431,14,0.86,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
140822,14.2,0.858,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
120112,14.2,0.858,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138939,14.2,0.858,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
139139,14.2,0.858,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
128679,14.4,0.856,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
2935,14.4,0.856,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
908,14.4,0.856,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
142658,14.6,0.854,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
925,14.6,0.854,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138528,14.6,0.854,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
4996,14.6,0.854,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
1509,14.8,0.852,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
9531,14.8,0.852,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
1866,14.8,0.852,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
4005,14.8,0.852,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
144028,15,0.85,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
142615,15,0.85,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138349,15,0.85,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
144204,15,0.85,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
140638,15.2,0.848,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
144747,15.2,0.848,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
125210,15.4,0.846,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137077,15.6,0.844,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
889,15.6,0.844,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
138101,15.6,0.844,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
126204,15.6,0.844,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
5021,15.6,0.844,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
123454,15.8,0.842,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
2110,15.8,0.842,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
126186,15.8,0.842,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
147469,16,0.84,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
140009,16,0.84,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
144656,16,0.84,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
123925,16.2,0.838,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
138756,16.2,0.838,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
861,16.4,0.836,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
1377,16.4,0.836,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
126828,16.4,0.836,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
136361,16.4,0.836,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
128074,16.6,0.834,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
140458,16.6,0.834,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
129622,16.8,0.832,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
133178,16.8,0.832,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
136630,16.8,0.832,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
4875,17,0.83,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
122704,17,0.83,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
138750,17,0.83,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
128553,17,0.83,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
151933,17,0.83,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
143948,17.4,0.826,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
136883,17.4,0.826,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
121491,17.6,0.824,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
142383,17.8,0.822,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
4890,17.8,0.822,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
132287,17.8,0.822,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137988,17.8,0.822,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
139952,18.2,0.818,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137520,18.2,0.818,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
135068,18.2,0.818,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138525,18.4,0.816,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
121606,18.6,0.814,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
138612,18.6,0.814,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
129624,18.6,0.814,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
133494,18.6,0.814,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
122770,18.8,0.812,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
137033,18.8,0.812,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
141861,18.8,0.812,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
141377,18.8,0.812,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
141179,18.8,0.812,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137851,18.8,0.812,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137850,19,0.81,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
147827,19,0.81,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
123378,19.2,0.808,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
126596,19.2,0.808,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
126606,19.2,0.808,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
136722,19.4,0.806,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
138155,19.4,0.806,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
134702,19.4,0.806,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
123155,19.6,0.804,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
127062,19.6,0.804,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
136897,19.6,0.804,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
6092,19.6,0.804,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
137705,19.6,0.804,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
136974,19.8,0.802,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
130679,19.8,0.802,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
144728,20,0.8,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
136869,20.2,0.798,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
147834,20.2,0.798,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
144366,20.2,0.798,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
120342,20.4,0.796,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
2609,20.6,0.794,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
143214,20.6,0.794,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
146618,20.8,0.792,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
129067,21,0.79,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
139616,21.2,0.788,"Critical Risk",265,52,2,509,0,0,"Immediate Action Required","Multiple usage factors","General engagement improvement"
127129,21.2,0.788,"Critical Risk",0,0,65,300,1,1,"Immediate Action Required","Inactive + Dormant user","Re-engagement campaign"
139668,21.2,0.788,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
148844,21.2,0.788,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
130056,21.4,0.786,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
143923,21.6,0.784,"Critical Risk",29,0,25,538,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
140726,21.6,0.784,"Critical Risk",158,0,25,10,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
6521,21.6,0.784,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
155912,21.6,0.784,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
138854,21.6,0.784,"Critical Risk",4,0,25,20,1,0,"Immediate Action Required","Inactive user (>14 days)","Re-engagement campaign"
